number,value,sqrtPriceX96,liquidity,feeGrowthGlobal0X128,feeGrowthGlobal1X128,tickLowerFeeGrowthOutside0X128,tickLowerFeeGrowthOutside1X128,tickUpperFeeGrowthOutside0X128,tickUpperFeeGrowthOutside1X128
16476493,109743891624,1966239442150402328697506210944817,27078971608520001830,2213153349956864960507183331612957,1047989297603976173764810274663649252683486,1393656399265835958400432365478238,469084236536909735783480907904185705098323,16135690167877559310441066210227,16877614646547330905045933142853237122340
16478893,109482411896,1967590795029151102304770483408411,28293103308339334882,2213629622394704950645935466242305,1048288669737428657222313584331829828800390,1393656399265835958400432365478238,469084236536909735783480907904185705098323,16135690167877559310441066210227,16877614646547330905045933142853237122340
16481293,100013129809,2015380890755666833544871705321883,23108943424703539666,2214756497458818314872287747828793,1049117663812699107276552954269516847413515,1393656399265835958400432365478238,469084236536909735783480907904185705098323,16135690167877559310441066210227,16877614646547330905045933142853237122340
16483693,99989736815,2015528449232979428411700102547781,33574258974549640823,2214935965545116025746893952347925,1049233645096877806529360459653495719230234,1393656399265835958400432365478238,469084236536909735783480907904185705098323,16135690167877559310441066210227,16877614646547330905045933142853237122340
16486093,103213032086,1999139583086702534734572381616347,21700857129987049876,2215493699851002228304310236893048,1049559284216469405797857565566438163931641,1393656399265835958400432365478238,469084236536909735783480907904185705098323,16135690167877559310441066210227,16877614646547330905045933142853237122340
16488493,108829370089,1971288107563694554719008003013299,33269750413078478504,2216999308409648168324625582765237,1050434124714540483083575450197918577814531,1393656399265835958400432365478238,469084236536909735783480907904185705098323,16135690167877559310441066210227,16877614646547330905045933142853237122340
16490893,107575433704,1977518310500139163519771757231229,34345849657074470659,2217210706688006584238331697759678,1050578936659633150087259824808057582931734,1393656399265835958400432365478238,469084236536909735783480907904185705098323,16135690167877559310441066210227,16877614646547330905045933142853237122340
16493293,107491740809,1978003748796405679749690590211481,41797690618973105830,2217694825155695265852061854670919,1050882145087394455469103587924446697793859,1393656399265835958400432365478238,469084236536909735783480907904185705098323,16135690167877559310441066210227,16877614646547330905045933142853237122340
16495693,102447539066,2003428452733999315353052525191379,23019630717351091681,2218188959263754979386345546402962,1051250722111308010794383280148594806406344,1393656399265835958400432365478238,469084236536909735783480907904185705098323,16135690167877559310441066210227,16877614646547330905045933142853237122340
16498093,104554798078,1992783019415475758159375354826554,31220067476301072311,2218356084388481786201424434476483,1051333757092953626802632880138165848118012,1393656399265835958400432365478238,469084236536909735783480907904185705098323,16135690167877559310441066210227,16877614646547330905045933142853237122340
16500493,108347049900,1973950893964340136464224411645005,29896126365261066688,2218956096006756096646620183886336,1051670302515986407620000829809980443491210,1393656399265835958400432365478238,469084236536909735783480907904185705098323,16135690167877559310441066210227,16877614646547330905045933142853237122340
16502893,107101491012,1980160660191427159721354658072139,33868238769663547444,2219197445983672667617972229081076,1051834581003229213853187509180572980843589,1393656399265835958400432365478238,469084236536909735783480907904185705098323,16135690167877559310441066210227,16877614646547330905045933142853237122340
16505293,104702675350,1992181024854305527887372294970598,35164215026390760925,2219324361928647481727982274203633,1051935628089819472591000267308157244307525,1393656399265835958400432365478238,469084236536909735783480907904185705098323,16135690167877559310441066210227,16877614646547330905045933142853237122340
16507693,103898271689,1996265075402569912533329026289057,33945362875976907358,2219505453744955285355680132093002,1052059481652104490193539475371016302025062,1393656399265835958400432365478238,469084236536909735783480907904185705098323,16135690167877559310441066210227,16877614646547330905045933142853237122340
16510093,106261988016,1984454706808137865638086049353906,27448733260606102437,2219952969974968887569121912833370,1052316372752531840136810451673881238868382,1393656399265835958400432365478238,469084236536909735783480907904185705098323,16135690167877559310441066210227,16877614646547330905045933142853237122340
16512493,107913938992,1976274145206989247533938237200953,24501614095076467334,2220202460097970858930690417103553,1052454508422001673772225446919233636442914,1393656399265835958400432365478238,469084236536909735783480907904185705098323,16135690167877559310441066210227,16877614646547330905045933142853237122340
16514893,112949127881,1951722529727743295591360456784094,25823330631872057357,2220764881456286977889196270978364,1052745919387104955136490187038021764123465,1393656399265835958400432365478238,469084236536909735783480907904185705098323,16135690167877559310441066210227,16877614646547330905045933142853237122340
16517293,112026500897,1956227052113066689624489886952909,28254343469574223454,2221024926143386188125510920651704,1052914190840674032007987276548905874022253,1393656399265835958400432365478238,469084236536909735783480907904185705098323,16135690167877559310441066210227,16877614646547330905045933142853237122340
16519693,104311846374,1994473350848729313859732777636135,20796084126694714666,2221514555303500835103453680534141,1053303550502102817595582216522435111159471,1393656399265835958400432365478238,469084236536909735783480907904185705098323,16135690167877559310441066210227,16877614646547330905045933142853237122340
16522093,100784780308,2012502529762512294266486553969305,70586030581114909159,2222009201975365683923659740295454,1053658038322879680731986991752246400494874,1393656399265835958400432365478238,469084236536909735783480907904185705098323,16135690167877559310441066210227,16877614646547330905045933142853237122340
16524493,103261261541,1999910920514656040204025993776970,22043529791164891068,2222344089978540604744993122021835,1053845251646267106605038372143574540740639,1393656399265835958400432365478238,469084236536909735783480907904185705098323,16135690167877559310441066210227,16877614646547330905045933142853237122340
16526893,103594630348,1998252421857157551673082067772395,21988203561433580225,2222554485984408959761844901152557,1053975321236857770274656205918053862750710,1393656399265835958400432365478238,469084236536909735783480907904185705098323,16135690167877559310441066210227,16877614646547330905045933142853237122340
16529293,105701293386,1987720428344059880282212842891369,32094363449717172828,2223101440389891055192226546095952,1054297137735355038723156783336351246412537,1393656399265835958400432365478238,469084236536909735783480907904185705098323,16135690167877559310441066210227,16877614646547330905045933142853237122340
16531693,104968143737,1991448411735413554780609177222613,34773127158823346492,2223423092405091010173267556657609,1054508412907651961884654851550048497551714,1393656399265835958400432365478238,469084236536909735783480907904185705098323,16135690167877559310441066210227,16877614646547330905045933142853237122340
16534093,104637941423,1993149651552009099297785090390526,27708642889692727345,2223687585848466302570888742328587,1054680114085198839625113288459489688798606,1393656399265835958400432365478238,469084236536909735783480907904185705098323,16135690167877559310441066210227,16877614646547330905045933142853237122340
16536493,111099705917,1961278094438976353858817738454856,15219719973312335965,2224827796837323964875319777911838,1055325947065292985905441667848049272566147,1393656399265835958400432365478238,469084236536909735783480907904185705098323,16135690167877559310441066210227,16877614646547330905045933142853237122340
16538893,116376247976,1936004646461854570747779407270962,29334939072291758942,2225801661529769500096256520737490,1055856406431293548745974453529482791420570,1393656399265835958400432365478238,469084236536909735783480907904185705098323,16135690167877559310441066210227,16877614646547330905045933142853237122340
16541293,116607778120,1934936998299757219387720843410488,29929268909792706007,2226034643186436701897466220613624,1055994007978726676779074003057741840917625,1393656399265835958400432365478238,469084236536909735783480907904185705098323,16135690167877559310441066210227,16877614646547330905045933142853237122340
16543693,115760133056,1939080845949541720373190918149996,29777859678953675787,2226826558005793201175901917905856,1056474299110311237517635831269180395575778,1393656399265835958400432365478238,469084236536909735783480907904185705098323,16135690167877559310441066210227,16877614646547330905045933142853237122340
16546093,112388959684,1955397100724267163935430026855517,34560138258719114748,2227569050718889827457960344308927,1056960557511557525401158994828968925758679,1393656399265835958400432365478238,469084236536909735783480907904185705098323,16135690167877559310441066210227,16877614646547330905045933142853237122340
16548493,113678520727,1949191634643493479818702845621955,39440225458829786264,2227769327568368499015225284949211,1057069028224406183490407489241148620003848,1393656399265835958400432365478238,469084236536909735783480907904185705098323,16135690167877559310441066210227,16877614646547330905045933142853237122340
16550893,114306479056,1946264951863417234668222401906733,37614809310521844672,2228442404842878116431834932819529,1057469521432059361553469101791116641012189,1393656399265835958400432365478238,469084236536909735783480907904185705098323,16135690167877559310441066210227,16877614646547330905045933142853237122340
16553293,113370943207,1950795119305904905850365205782338,44773321554969821817,2228621162584348788710111968331241,1057586929177938976049460824702777986384855,1393656399265835958400432365478238,469084236536909735783480907904185705098323,16135690167877559310441066210227,16877614646547330905045933142853237122340
16555693,118961855450,1924207388186315906238755911329662,24543027600830133334,2228834535167453428350867342013039,1057657826403368315495711807234903364133237,1393656399265835958400432365478238,469084236536909735783480907904185705098323,16135690167877559310441066210227,16877614646547330905045933142853237122340
16558093,117052816015,1933250651092241174710866598919156,31976394798965497564,2229098119574589222587717749632268,1057834212233448324278157448372028021991025,1393656399265835958400432365478238,469084236536909735783480907904185705098323,16135690167877559310441066210227,16877614646547330905045933142853237122340
16560493,115475270608,1940797217617981702549418031338106,32615997212905847986,2229381943114878718802729378198877,1058020890713507209099256278307120933778499,1393656399265835958400432365478238,469084236536909735783480907904185705098323,16135690167877559310441066210227,16877614646547330905045933142853237122340
16562893,113131853393,1952084358708602303239563201417163,26929306717817595009,2229573229689887145193050247547031,1058160901061194974348885438409845607024972,1393656399265835958400432365478238,469084236536909735783480907904185705098323,16135690167877559310441066210227,16877614646547330905045933142853237122340
16565293,109951355191,1967660375965618650274278557060127,31377589196524539063,2230148804399424755258869503128929,1058546759322222001671829152416996477244923,1393656399265835958400432365478238,469084236536909735783480907904185705098323,16135690167877559310441066210227,16877614646547330905045933142853237122340
16567693,109386034283,1970477265583508771348377364555968,24230872477310702920,2230405673900180940649539186172745,1058710500508532581617851585458829710118188,1393656399265835958400432365478238,469084236536909735783480907904185705098323,16135690167877559310441066210227,16877614646547330905045933142853237122340
16570093,111124675151,1961976643577104065755225056137098,32134219515547099949,2230575787816437794556536953093087,1058796635797329276140310086307914119355202,1393656399265835958400432365478238,469084236536909735783480907904185705098323,16135690167877559310441066210227,16877614646547330905045933142853237122340
16572493,112621678774,1954747274152819926734755980540722,34967913757155607844,2230943015924562884601834294623892,1059004923354573166426059491567189681448222,1393656399265835958400432365478238,469084236536909735783480907904185705098323,16135690167877559310441066210227,16877614646547330905045933142853237122340
16574893,111658442334,1959473077617256754459269410671311,47751234121266669711,2231270185843362088054369664583284,1059217326108982394159217315061542048878686,1393656399265835958400432365478238,469084236536909735783480907904185705098323,16135690167877559310441066210227,16877614646547330905045933142853237122340
16577293,112308761890,1956333434093373792466728682972106,38691709652860923637,2231425737725965071899205766673625,1059305450005947400162290098415548787517964,1393656399265835958400432365478238,469084236536909735783480907904185705098323,16135690167877559310441066210227,16877614646547330905045933142853237122340
16579693,115676976214,1940219315486859724820256281237740,32412431257137524672,2232141351623662115280024833284230,1059705263689417628105083679653334706759002,1393656399265835958400432365478238,469084236536909735783480907904185705098323,16135690167877559310441066210227,16877614646547330905045933142853237122340
16582093,116614082025,1935818948320206268797745016726266,34686364530830980813,2232598113421689738403997004326793,1059967887995785145012151794094737025736695,1393656399265835958400432365478238,469084236536909735783480907904185705098323,16135690167877559310441066210227,16877614646547330905045933142853237122340
16584493,116535752425,1936215871743268096299064271035728,36826993245513050917,2232774785203429098549456327506853,1060074369625982214516248864449385085805551,1393656399265835958400432365478238,469084236536909735783480907904185705098323,16135690167877559310441066210227,16877614646547330905045933142853237122340
16586893,113960890908,1948632688993799522815513820292270,34393644087062819123,2233457070595308588786431421703264,1060515246413110563757412917227699341187977,1393656399265835958400432365478238,469084236536909735783480907904185705098323,16135690167877559310441066210227,16877614646547330905045933142853237122340
16589293,110847179029,1963802433372119237667026533694644,30284705389207863933,2233862829604078667810047976824644,1060797116261909785217005421519727821379179,1393656399265835958400432365478238,469084236536909735783480907904185705098323,16135690167877559310441066210227,16877614646547330905045933142853237122340
16591693,112567235021,1955460317405855411886221140207210,33135625209740491889,2234110570589788752575116679729212,1060930883867047745743162182892459136540308,1393656399265835958400432365478238,469084236536909735783480907904185705098323,16135690167877559310441066210227,16877614646547330905045933142853237122340
16594093,100438669395,2016262357777250537274159969298798,29436251017485909493,2235155218331775664230161747282635,1061723257951539189119649659076569647125565,1393656399265835958400432365478238,469084236536909735783480907904185705098323,16135690167877559310441066210227,16877614646547330905045933142853237122340
16596493,100702670296,2014973343955034025585227928856056,38463647977405349589,2235628417470189342165420341693664,1062027341835006762421129837546342011464153,1393656399265835958400432365478238,469084236536909735783480907904185705098323,16135690167877559310441066210227,16877614646547330905045933142853237122340
16598893,100151387149,2017869338217685301302947439315881,39149973045275927672,2235980660764101025001836416843894,1062261479518375298436557571703353593429113,1393656399265835958400432365478238,469084236536909735783480907904185705098323,16135690167877559310441066210227,16877614646547330905045933142853237122340
16601293,96519468662,2036916992151281868140216521600215,20621496624635381481,2236731816394441570415196745389991,1062795129409790870170666783834139873321961,1393656399265835958400432365478238,469084236536909735783480907904185705098323,16135690167877559310441066210227,16877614646547330905045933142853237122340
16603693,97107617247,2033866166799284115202261199085173,24858675647005487229,2236988804227741464729899323468262,1062958092503679145053411091407073747825870,1393656399265835958400432365478238,469084236536909735783480907904185705098323,16135690167877559310441066210227,16877614646547330905045933142853237122340
16606093,97770746737,2030409463126747548477089621102762,230052665864938716286,2237096219322551180460079320780666,1063021379123313286435156979975675931857782,1393656399265835958400432365478238,469084236536909735783480907904185705098323,16135690167877559310441066210227,16877614646547330905045933142853237122340
16608493,99618455779,2020830722253733404880357470988314,35626606935268826344,2237337071638142553789479723472060,1063158537713327876329883611700920875112304,1393656399265835958400432365478238,469084236536909735783480907904185705098323,16135690167877559310441066210227,16877614646547330905045933142853237122340
16610893,99208452027,2022970721100767329847052211597542,241796861846826757580,2237430547426032483407504927517066,1063223970569151825845484445014028287436407,1393656399265835958400432365478238,469084236536909735783480907904185705098323,16135690167877559310441066210227,16877614646547330905045933142853237122340
16613293,98512617835,2026601212500933579212239785819684,43818103027824881951,2237511859967818081649043771518550,1063284872598349781165756000011594356073130,1393656399265835958400432365478238,469084236536909735783480907904185705098323,16135690167877559310441066210227,16877614646547330905045933142853237122340
16615693,96395065728,2037737640417127879665017623552978,17154341082929036316,2237808423171253240220705413757816,1063503721448282932674552884396482562311009,1393656399265835958400432365478238,469084236536909735783480907904185705098323,16135690167877559310441066210227,16877614646547330905045933142853237122340
16618093,97378678625,2032613921616778683280904399564781,46636095089884692258,2238090837149578540707191143098722,1063679416788775393801726947412201534338823,1393656399265835958400432365478238,469084236536909735783480907904185705098323,16135690167877559310441066210227,16877614646547330905045933142853237122340
16620493,93309171815,2054305645288922734226787391610051,20460227904752417218,2238994817987484567279970561621819,1064337736553703110485440405436549904698017,1393656399265835958400432365478238,469084236536909735783480907904185705098323,16135690167877559310441066210227,16877614646547330905045933142853237122340
16622893,93748133612,2052080656610789330331941961273400,37290643495291076008,2239774879118402463701788586754498,1064857777305581338593483446063689574195040,1393656399265835958400432365478238,469084236536909735783480907904185705098323,16135690167877559310441066210227,16877614646547330905045933142853237122340
16625293,95510635469,2042743501779952543955378702248421,39910988610397195498,2239988664652190727987504359009072,1064980109469272673468025654221560093680536,1393656399265835958400432365478238,469084236536909735783480907904185705098323,16135690167877559310441066210227,16877614646547330905045933142853237122340
16627693,99577119539,2021532481944366402912030186471991,29611289500073296788,2240554890104201638859116198799320,1065308843379541599133084948168829298425422,1393656399265835958400432365478238,469084236536909735783480907904185705098323,16135690167877559310441066210227,16877614646547330905045933142853237122340
16630093,101721665712,2010632755765479640294048541279387,23084851664849070489,2241586532715436876815639526856343,1065949997704346059519403863905657898075689,1393656399265835958400432365478238,469084236536909735783480907904185705098323,16135690167877559310441066210227,16877614646547330905045933142853237122340
16632493,101297554159,2012840486775929677647087718432148,39444290752576426910,2241791788840622396988884605884096,1066087058684113976500269880634760823040320,1393656399265835958400432365478238,469084236536909735783480907904185705098323,16135690167877559310441066210227,16877614646547330905045933142853237122340
16634893,104174917469,1998222349508797602434183103563981,29341322613279799274,2242193284884741442667903048263267,1066311425928154847786613466962497755643576,1393656399265835958400432365478238,469084236536909735783480907904185705098323,16135690167877559310441066210227,16877614646547330905045933142853237122340
16637293,115808671970,1941153241962887959325305305670860,19878076661771327899,2243329746849070218910897878582116,1066884934569263707514426664041961775565540,1393656399265835958400432365478238,469084236536909735783480907904185705098323,16135690167877559310441066210227,16877614646547330905045933142853237122340
16639693,117710806470,1932204816807448805254257917719283,34261739835564348455,2244048734082241780514815652844943,1067290744831931907821683841974963164547916,1393656399265835958400432365478238,469084236536909735783480907904185705098323,16135690167877559310441066210227,16877614646547330905045933142853237122340
16642093,117802369385,1931824381825536433208714107670480,31069667640537230798,2244431799261389813285160062973841,1067517983626265627676933761946749078168369,1393656399265835958400432365478238,469084236536909735783480907904185705098323,16135690167877559310441066210227,16877614646547330905045933142853237122340
16644493,114445310871,1948056983430115020008076810224441,30783279908826780106,2245932190237925692919980715732289,1068433813105961355790762370727822207880320,1393656399265835958400432365478238,469084236536909735783480907904185705098323,16135690167877559310441066210227,16877614646547330905045933142853237122340
16646893,115512000253,1942996353958230276354523775213155,33282346192101612643,2246360252429218401199692240294471,1068681967630511957849037913711119511755730,1393656399265835958400432365478238,469084236536909735783480907904185705098323,16135690167877559310441066210227,16877614646547330905045933142853237122340
16649293,116716833364,1937302382259976071973383466610280,29152738548791479218,2246775626903479964170127867514441,1068919281904446434356080700280462235041682,1393656399265835958400432365478238,469084236536909735783480907904185705098323,16135690167877559310441066210227,16877614646547330905045933142853237122340
16651693,119497619154,1924337293055231900908870500429390,20539741481316784705,2248099809474533236344849123839773,1069672296225132579614296783823475948381432,1393656399265835958400432365478238,469084236536909735783480907904185705098323,16135690167877559310441066210227,16877614646547330905045933142853237122340
16654093,119242594781,1925571891266408227015884992358701,27005977405892708588,2248362357822016758582465734050786,1069829658916940467186112340582341081915254,1393656399265835958400432365478238,469084236536909735783480907904185705098323,16135690167877559310441066210227,16877614646547330905045933142853237122340
16656493,119740480383,1923255142798155855782944515496650,39116611316342144227,2248521054553971221095227678564291,1069918328360086538542870457210660722322609,1393656399265835958400432365478238,469084236536909735783480907904185705098323,16135690167877559310441066210227,16877614646547330905045933142853237122340
16658893,118988014378,1926824060669968723321462670339645,28016689557016501109,2248756172633362910604143298676705,1070064693671521026268564232880488325650902,1393656399265835958400432365478238,469084236536909735783480907904185705098323,16135690167877559310441066210227,16877614646547330905045933142853237122340
16661293,119374074366,1925036601889590471503459509057834,43114708251389529318,2248964839034290417792845015008610,1070183766788533391090311440629709981731111,1393656399265835958400432365478238,469084236536909735783480907904185705098323,16135690167877559310441066210227,16877614646547330905045933142853237122340
16663693,121808237662,1913697001915170472693735125780674,14971865558806010287,2249210591839000811527357631081108,1070303597048331376051364994288464665775438,1393656399265835958400432365478238,469084236536909735783480907904185705098323,16135690167877559310441066210227,16877614646547330905045933142853237122340
16666093,118311397781,1930133936854283589569849964097596,29778594210138754985,2249614444166229637994032435516052,1070577546717126477897050765420543494177219,1393656399265835958400432365478238,469084236536909735783480907904185705098323,16135690167877559310441066210227,16877614646547330905045933142853237122340
16668493,119712682229,1923569239022118006687685762324541,41305706443080473918,2249859501892472916878231090604022,1070709352521806441930003295403155738135453,1393656399265835958400432365478238,469084236536909735783480907904185705098323,16135690167877559310441066210227,16877614646547330905045933142853237122340
16670893,120477564370,1920069762025859119867526668229049,22271755260939038061,2250468734601481500079700680972979,1071022909111917683675617154066956207669272,1393656399265835958400432365478238,469084236536909735783480907904185705098323,16135690167877559310441066210227,16877614646547330905045933142853237122340
16673293,120141604696,1921677685627807170588588123999315,23489881232945520962,2250729836226287214179083638767987,1071179978896016493981071934145833822444194,1393656399265835958400432365478238,469084236536909735783480907904185705098323,16135690167877559310441066210227,16877614646547330905045933142853237122340
16675693,120966417398,1917873741284779709409636380353819,20598495823968511817,2251106661619965406975482653854955,1071391874170219898047994129282472833541362,1393656399265835958400432365478238,469084236536909735783480907904185705098323,16135690167877559310441066210227,16877614646547330905045933142853237122340
16678093,115682251726,1942940368899770616807441978690417,32426425445917266756,2251781870817876260044642231945434,1071849576092326342681187885870097123496991,1393656399265835958400432365478238,469084236536909735783480907904185705098323,16135690167877559310441066210227,16877614646547330905045933142853237122340
16680493,115467049676,1944043902205251053889359483064341,35142510923138656016,2252300037678857435112653193349779,1072164963321145568148569598884809345235349,1393656399265835958400432365478238,469084236536909735783480907904185705098323,16135690167877559310441066210227,16877614646547330905045933142853237122340
16682893,111451542381,1963537721368519909495749105534031,37102235710009804732,2252677132079930736746129447038852,1072436549528958708297324984199782706242622,1393656399265835958400432365478238,469084236536909735783480907904185705098323,16135690167877559310441066210227,16877614646547330905045933142853237122340
16685293,108073870011,1980258266431803245696048467769441,27805883541995519466,2253117225811476000257807560709948,1072743064151006620540308184961000444484992,1393656399265835958400432365478238,469084236536909735783480907904185705098323,16135690167877559310441066210227,16877614646547330905045933142853237122340
16687693,112829873317,1956963969661191407550075157539393,26811806671266437975,2253684382126791876251502013627653,1073042093047799879451062756283961253926347,1393656399265835958400432365478238,469084236536909735783480907904185705098323,16135690167877559310441066210227,16877614646547330905045933142853237122340
16690093,116482699944,1939444023007724116815568352006505,34922263727862698206,2254136935191946292086008554699770,1073276019813328586927795230855859054198849,1393656399265835958400432365478238,469084236536909735783480907904185705098323,16135690167877559310441066210227,16877614646547330905045933142853237122340
16692493,114551673726,1948786451498175778852924248911013,26619048001170815135,2254749424782022516044003415114743,1073666373529327466387112350906892867437886,1393656399265835958400432365478238,469084236536909735783480907904185705098323,16135690167877559310441066210227,16877614646547330905045933142853237122340
16694893,115418988250,1944668239468025906057501433522918,26913468156467427438,2255108989528706685638118415249926,1073875522496761655094262656090443169124997,1393656399265835958400432365478238,469084236536909735783480907904185705098323,16135690167877559310441066210227,16877614646547330905045933142853237122340
16697293,114501388188,1949119019220652160015215161780248,36209233566607443715,2255390463174200694115576121698513,1074054700538888220280890898754380466279423,1393656399265835958400432365478238,469084236536909735783480907904185705098323,16135690167877559310441066210227,16877614646547330905045933142853237122340
16699693,107472449543,1983679770980243814268388484603051,21924685027478749301,2256035180853088303834419535532730,1074529825176413088299572002544081710644778,1393656399265835958400432365478238,469084236536909735783480907904185705098323,16135690167877559310441066210227,16877614646547330905045933142853237122340
16702093,108883567952,1976736296990883890601581769998370,26050842439205328349,2256546518140924425600943328849365,1074833570521760242496301419187617710245994,1393656399265835958400432365478238,469084236536909735783480907904185705098323,16135690167877559310441066210227,16877614646547330905045933142853237122340
16704493,108337945033,1979463278893885995851089255526932,27198927525502343811,2256679014469090785654405691482675,1074922292725822225689546290576980910649620,1393656399265835958400432365478238,469084236536909735783480907904185705098323,16135690167877559310441066210227,16877614646547330905045933142853237122340
16706893,107815602247,1982090335677199585188794884997382,26577649046579653887,2256870148637987968231805739261683,1075047670645545392563780132457119674053811,1393656399265835958400432365478238,469084236536909735783480907904185705098323,16135690167877559310441066210227,16877614646547330905045933142853237122340
16709293,107098627787,1985724942143550113834891439696610,32616389953006093539,2257250781515218616357876941850602,1075296211885838503479890220848672800806995,1393656399265835958400432365478238,469084236536909735783480907904185705098323,16135690167877559310441066210227,16877614646547330905045933142853237122340
16711693,108708455574,1977743116650625623583192021240282,37019300950177660673,2257501953413661737775789005180536,1075435670147565736429534384537112197695464,1393656399265835958400432365478238,469084236536909735783480907904185705098323,16135690167877559310441066210227,16877614646547330905045933142853237122340
16714093,109108693898,1975783616372327010616338498100708,25684263633382944454,2257668034203958736904432497723376,1075534867039760135127639144451147661698970,1393656399265835958400432365478238,469084236536909735783480907904185705098323,16135690167877559310441066210227,16877614646547330905045933142853237122340
16716493,113541750620,1954124594698375418793863572023592,20101542197052562680,2258008353355701266966471406480164,1075696637765725868805338020927460061107566,1393656399265835958400432365478238,469084236536909735783480907904185705098323,16135690167877559310441066210227,16877614646547330905045933142853237122340
16718893,112780304158,1957840224270072946353747356693770,28650539777083599572,2258155254147426173423766441376560,1075794090918136211948709315162678301913169,1393656399265835958400432365478238,469084236536909735783480907904185705098323,16135690167877559310441066210227,16877614646547330905045933142853237122340
16721293,110417473081,1969460115449550537275445221878555,24986392510639414686,2258607621500944029001870053160890,1076093637709033388083057337821538062516196,1393656399265835958400432365478238,469084236536909735783480907904185705098323,16135690167877559310441066210227,16877614646547330905045933142853237122340
16723693,112155857882,1960986554127158377649485605895463,28962307439083606407,2258897320582274667948578767679799,1076253550776990435137355739254029840133642,1393656399265835958400432365478238,469084236536909735783480907904185705098323,16135690167877559310441066210227,16877614646547330905045933142853237122340
16726093,110896272159,1967177468511231431795764185242709,29682667788319521692,2259095007652421238288631949370640,1076388908507538062817802976250010884526734,1393656399265835958400432365478238,469084236536909735783480907904185705098323,16135690167877559310441066210227,16877614646547330905045933142853237122340
16728493,113113817994,1956389717276992479394105399845068,40240933384819190241,2259349600879204834854417602823336,1076521253541568702241521028070009587558384,1393656399265835958400432365478238,469084236536909735783480907904185705098323,16135690167877559310441066210227,16877614646547330905045933142853237122340
16730893,110303061036,1970199092850672678399310091307215,20581957405295754616,2259829951041906568080125094757102,1076848595483947373037528686912696526643386,1393656399265835958400432365478238,469084236536909735783480907904185705098323,16135690167877559310441066210227,16877614646547330905045933142853237122340
16733293,114933052128,1947717286862910367399227811711256,46330142926041113786,2260195903355568158286936459417729,1077023315107017792398577210582426410546061,1393656399265835958400432365478238,469084236536909735783480907904185705098323,16135690167877559310441066210227,16877614646547330905045933142853237122340
16735693,114856300420,1948129431953988306715058305470238,45878010441018073604,2260499887286132789504906387452514,1077207887871823883483482406447475925603726,1393656399265835958400432365478238,469084236536909735783480907904185705098323,16135690167877559310441066210227,16877614646547330905045933142853237122340
